System Name,System Faction,Planet Name,Planet Type,Planet Archetype,Planet Faction,Resource Count
018-ONI-SEC-05,ONI,018-ONI-SEC-05-P1,ONI Volcanic Planet,Volcanic Planet,ONI,16
018-ONI-SEC-05,ONI,018-ONI-SEC-05-P2,ONI Gas Giant,Gas Giant,ONI,9
018-ONI-SEC-05,ONI,018-ONI-SEC-05-P3,ONI Barren Planet,Barren Planet,ONI,12
018-ONI-SEC-06,ONI,018-ONI-SEC-06-P1,ONI Oceanic Planet,Oceanic Planet,ONI,15
018-ONI-SEC-06,ONI,018-ONI-SEC-06-P2,ONI Barren Planet,Barren Planet,ONI,12
018-ONI-SEC-06,ONI,018-ONI-SEC-06-P3,ONI Volcanic Planet,Volcanic Planet,ONI,16
018-ONI-SEC-07,ONI,018-ONI-SEC-07-P1,ONI Gas Giant,Gas Giant,ONI,9
018-ONI-SEC-07,ONI,018-ONI-SEC-07-P2,ONI System Asteroid Belt,Asteroid Belt,ONI,14
018-ONI-SEC-07,ONI,018-ONI-SEC-07-P3,ONI Barren Planet,Barren Planet,ONI,12
018-ONI-SEC-07,ONI,018-ONI-SEC-07-P4,ONI Barren Planet,Barren Planet,ONI,12
018-ONI-SEC-08,ONI,018-ONI-SEC-08-P1,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
018-ONI-SEC-08,ONI,018-ONI-SEC-08-P2,ONI System Asteroid Belt,Asteroid Belt,ONI,14
018-ONI-SEC-08,ONI,018-ONI-SEC-08-P3,ONI System Asteroid Belt,Asteroid Belt,ONI,14
018-ONI-SEC-09,ONI,018-ONI-SEC-09-P1,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
018-ONI-SEC-09,ONI,018-ONI-SEC-09-P2,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
010-ONI-CORE-01,ONI,010-ONI-CORE-01-P1,ONI Barren Planet,Barren Planet,ONI,12
010-ONI-CORE-01,ONI,010-ONI-CORE-01-P2,ONI Ice Giant,Ice Giant,ONI,15
010-ONI-CORE-01,ONI,010-ONI-CORE-01-P3,ONI Volcanic Planet,Volcanic Planet,ONI,16
010-ONI-CORE-01,ONI,010-ONI-CORE-01-P4,ONI Barren Planet,Barren Planet,ONI,12
010-ONI-CORE-01,ONI,010-ONI-CORE-01-P5,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
010-ONI-CORE-01,ONI,010-ONI-CORE-01-P6,ONI Ice Giant,Ice Giant,ONI,15
010-ONI-CORE-02,ONI,010-ONI-CORE-02-P1,ONI Barren Planet,Barren Planet,ONI,12
010-ONI-CORE-02,ONI,010-ONI-CORE-02-P2,ONI Volcanic Planet,Volcanic Planet,ONI,16
010-ONI-CORE-02,ONI,010-ONI-CORE-02-P3,ONI Gas Giant,Gas Giant,ONI,9
010-ONI-CORE-02,ONI,010-ONI-CORE-02-P4,ONI Gas Giant,Gas Giant,ONI,9
010-ONI-CORE-03,ONI,010-ONI-CORE-03-P1,ONI Barren Planet,Barren Planet,ONI,12
010-ONI-CORE-03,ONI,010-ONI-CORE-03-P2,ONI Gas Giant,Gas Giant,ONI,9
010-ONI-CORE-03,ONI,010-ONI-CORE-03-P3,ONI System Asteroid Belt,Asteroid Belt,ONI,14
010-ONI-CORE-03,ONI,010-ONI-CORE-03-P4,ONI Gas Giant,Gas Giant,ONI,9
010-ONI-CORE-03,ONI,010-ONI-CORE-03-P5,ONI Ice Giant,Ice Giant,ONI,15
010-ONI-CORE-04,ONI,010-ONI-CORE-04-P1,ONI Gas Giant,Gas Giant,ONI,9
010-ONI-CORE-04,ONI,010-ONI-CORE-04-P2,ONI Oceanic Planet,Oceanic Planet,ONI,15
010-ONI-CORE-04,ONI,010-ONI-CORE-04-P3,ONI System Asteroid Belt,Asteroid Belt,ONI,14
010-ONI-CORE-04,ONI,010-ONI-CORE-04-P4,ONI Volcanic Planet,Volcanic Planet,ONI,16
010-ONI-CORE-04,ONI,010-ONI-CORE-04-P5,ONI Oceanic Planet,Oceanic Planet,ONI,15
010-ONI-SEC-01,ONI,010-ONI-SEC-01-P1,ONI Barren Planet,Barren Planet,ONI,12
010-ONI-SEC-01,ONI,010-ONI-SEC-01-P2,ONI System Asteroid Belt,Asteroid Belt,ONI,14
010-ONI-SEC-01,ONI,010-ONI-SEC-01-P3,ONI Barren Planet,Barren Planet,ONI,12
010-ONI-CORE-05,ONI,010-ONI-CORE-05-P1,ONI Volcanic Planet,Volcanic Planet,ONI,16
010-ONI-CORE-05,ONI,010-ONI-CORE-05-P2,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
010-ONI-CORE-05,ONI,010-ONI-CORE-05-P3,ONI Barren Planet,Barren Planet,ONI,12
010-ONI-CORE-05,ONI,010-ONI-CORE-05-P4,ONI Barren Planet,Barren Planet,ONI,12
010-ONI-SEC-02,ONI,010-ONI-SEC-02-P1,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
010-ONI-SEC-02,ONI,010-ONI-SEC-02-P2,ONI Gas Giant,Gas Giant,ONI,9
010-ONI-SEC-02,ONI,010-ONI-SEC-02-P3,ONI Ice Giant,Ice Giant,ONI,15
010-ONI-SEC-02,ONI,010-ONI-SEC-02-P4,ONI Volcanic Planet,Volcanic Planet,ONI,16
010-ONI-SEC-03,ONI,010-ONI-SEC-03-P1,ONI Oceanic Planet,Oceanic Planet,ONI,15
010-ONI-SEC-03,ONI,010-ONI-SEC-03-P2,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
010-ONI-SEC-03,ONI,010-ONI-SEC-03-P3,ONI System Asteroid Belt,Asteroid Belt,ONI,14
010-ONI-SEC-04,ONI,010-ONI-SEC-04-P1,ONI Barren Planet,Barren Planet,ONI,12
010-ONI-SEC-04,ONI,010-ONI-SEC-04-P2,ONI System Asteroid Belt,Asteroid Belt,ONI,14
010-ONI-SEC-04,ONI,010-ONI-SEC-04-P3,ONI System Asteroid Belt,Asteroid Belt,ONI,14
010-ONI-SEC-04,ONI,010-ONI-SEC-04-P4,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
010-ONI-SEC-05,ONI,010-ONI-SEC-05-P1,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
010-ONI-SEC-05,ONI,010-ONI-SEC-05-P2,ONI Barren Planet,Barren Planet,ONI,12
014-ONI-SEC-01,ONI,014-ONI-SEC-01-P1,ONI Oceanic Planet,Oceanic Planet,ONI,15
014-ONI-SEC-01,ONI,014-ONI-SEC-01-P2,ONI Gas Giant,Gas Giant,ONI,9
014-ONI-SEC-01,ONI,014-ONI-SEC-01-P3,ONI Volcanic Planet,Volcanic Planet,ONI,16
014-ONI-SEC-02,ONI,014-ONI-SEC-02-P1,ONI Volcanic Planet,Volcanic Planet,ONI,16
014-ONI-SEC-02,ONI,014-ONI-SEC-02-P2,ONI Gas Giant,Gas Giant,ONI,9
014-ONI-SEC-02,ONI,014-ONI-SEC-02-P3,ONI Barren Planet,Barren Planet,ONI,12
014-ONI-CORE-01,ONI,014-ONI-CORE-01-P1,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
014-ONI-CORE-01,ONI,014-ONI-CORE-01-P2,ONI System Asteroid Belt,Asteroid Belt,ONI,14
014-ONI-CORE-01,ONI,014-ONI-CORE-01-P3,ONI Volcanic Planet,Volcanic Planet,ONI,16
014-ONI-CORE-01,ONI,014-ONI-CORE-01-P4,ONI Oceanic Planet,Oceanic Planet,ONI,15
014-ONI-CORE-01,ONI,014-ONI-CORE-01-P5,ONI Volcanic Planet,Volcanic Planet,ONI,16
014-ONI-CORE-02,ONI,014-ONI-CORE-02-P1,ONI Volcanic Planet,Volcanic Planet,ONI,16
014-ONI-CORE-02,ONI,014-ONI-CORE-02-P2,ONI Gas Giant,Gas Giant,ONI,9
014-ONI-CORE-02,ONI,014-ONI-CORE-02-P3,ONI Oceanic Planet,Oceanic Planet,ONI,15
014-ONI-CORE-02,ONI,014-ONI-CORE-02-P4,ONI Barren Planet,Barren Planet,ONI,12
014-ONI-CORE-02,ONI,014-ONI-CORE-02-P5,ONI System Asteroid Belt,Asteroid Belt,ONI,14
014-ONI-CORE-02,ONI,014-ONI-CORE-02-P6,ONI Volcanic Planet,Volcanic Planet,ONI,16
014-ONI-SEC-03,ONI,014-ONI-SEC-03-P1,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
014-ONI-SEC-03,ONI,014-ONI-SEC-03-P2,ONI Barren Planet,Barren Planet,ONI,12
014-ONI-SEC-03,ONI,014-ONI-SEC-03-P3,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
014-ONI-CORE-03,ONI,014-ONI-CORE-03-P1,ONI Volcanic Planet,Volcanic Planet,ONI,16
014-ONI-CORE-03,ONI,014-ONI-CORE-03-P2,ONI Oceanic Planet,Oceanic Planet,ONI,15
014-ONI-CORE-03,ONI,014-ONI-CORE-03-P3,ONI System Asteroid Belt,Asteroid Belt,ONI,14
014-ONI-CORE-03,ONI,014-ONI-CORE-03-P4,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
014-ONI-CORE-03,ONI,014-ONI-CORE-03-P5,ONI Oceanic Planet,Oceanic Planet,ONI,15
014-ONI-SEC-04,ONI,014-ONI-SEC-04-P1,ONI Volcanic Planet,Volcanic Planet,ONI,16
014-ONI-SEC-04,ONI,014-ONI-SEC-04-P2,ONI Barren Planet,Barren Planet,ONI,12
014-ONI-SEC-04,ONI,014-ONI-SEC-04-P3,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
014-ONI-SEC-04,ONI,014-ONI-SEC-04-P4,ONI Ice Giant,Ice Giant,ONI,15
014-ONI-CORE-04,ONI,014-ONI-CORE-04-P1,ONI Barren Planet,Barren Planet,ONI,12
014-ONI-CORE-04,ONI,014-ONI-CORE-04-P2,ONI Barren Planet,Barren Planet,ONI,12
014-ONI-CORE-04,ONI,014-ONI-CORE-04-P3,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
014-ONI-CORE-04,ONI,014-ONI-CORE-04-P4,ONI Gas Giant,Gas Giant,ONI,9
014-ONI-CORE-04,ONI,014-ONI-CORE-04-P5,ONI Barren Planet,Barren Planet,ONI,12
014-ONI-CORE-04,ONI,014-ONI-CORE-04-P6,ONI Volcanic Planet,Volcanic Planet,ONI,16
014-ONI-SEC-05,ONI,014-ONI-SEC-05-P1,ONI System Asteroid Belt,Asteroid Belt,ONI,14
014-ONI-SEC-05,ONI,014-ONI-SEC-05-P2,ONI Barren Planet,Barren Planet,ONI,12
014-ONI-SEC-06,ONI,014-ONI-SEC-06-P1,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
014-ONI-SEC-06,ONI,014-ONI-SEC-06-P2,ONI Barren Planet,Barren Planet,ONI,12
014-ONI-SEC-07,ONI,014-ONI-SEC-07-P1,ONI Gas Giant,Gas Giant,ONI,9
014-ONI-SEC-07,ONI,014-ONI-SEC-07-P2,ONI Volcanic Planet,Volcanic Planet,ONI,16
014-ONI-SEC-07,ONI,014-ONI-SEC-07-P3,ONI Gas Giant,Gas Giant,ONI,9
014-ONI-CORE-05,ONI,014-ONI-CORE-05-P1,ONI System Asteroid Belt,Asteroid Belt,ONI,14
014-ONI-CORE-05,ONI,014-ONI-CORE-05-P2,ONI System Asteroid Belt,Asteroid Belt,ONI,14
014-ONI-CORE-05,ONI,014-ONI-CORE-05-P3,ONI System Asteroid Belt,Asteroid Belt,ONI,14
014-ONI-CORE-05,ONI,014-ONI-CORE-05-P4,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
014-ONI-CORE-05,ONI,014-ONI-CORE-05-P5,ONI System Asteroid Belt,Asteroid Belt,ONI,14
014-ONI-CORE-06,ONI,014-ONI-CORE-06-P1,ONI System Asteroid Belt,Asteroid Belt,ONI,14
014-ONI-CORE-06,ONI,014-ONI-CORE-06-P2,ONI System Asteroid Belt,Asteroid Belt,ONI,14
014-ONI-CORE-06,ONI,014-ONI-CORE-06-P3,ONI Volcanic Planet,Volcanic Planet,ONI,16
014-ONI-CORE-06,ONI,014-ONI-CORE-06-P4,ONI Volcanic Planet,Volcanic Planet,ONI,16
014-ONI-SEC-08,ONI,014-ONI-SEC-08-P1,ONI Ice Giant,Ice Giant,ONI,15
014-ONI-SEC-08,ONI,014-ONI-SEC-08-P2,ONI Barren Planet,Barren Planet,ONI,12
014-ONI-SEC-09,ONI,014-ONI-SEC-09-P1,ONI Ice Giant,Ice Giant,ONI,15
014-ONI-SEC-09,ONI,014-ONI-SEC-09-P2,ONI Oceanic Planet,Oceanic Planet,ONI,15
014-ONI-SEC-10,ONI,014-ONI-SEC-10-P1,ONI Oceanic Planet,Oceanic Planet,ONI,15
014-ONI-SEC-10,ONI,014-ONI-SEC-10-P2,ONI Volcanic Planet,Volcanic Planet,ONI,16
014-ONI-SEC-10,ONI,014-ONI-SEC-10-P3,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
014-ONI-SEC-10,ONI,014-ONI-SEC-10-P4,ONI Ice Giant,Ice Giant,ONI,15
015-ONI-CORE-02,ONI,015-ONI-CORE-02-P1,ONI Ice Giant,Ice Giant,ONI,15
015-ONI-CORE-02,ONI,015-ONI-CORE-02-P2,ONI Volcanic Planet,Volcanic Planet,ONI,16
015-ONI-CORE-02,ONI,015-ONI-CORE-02-P3,ONI System Asteroid Belt,Asteroid Belt,ONI,14
015-ONI-CORE-02,ONI,015-ONI-CORE-02-P4,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
015-ONI-CORE-02,ONI,015-ONI-CORE-02-P5,ONI System Asteroid Belt,Asteroid Belt,ONI,14
015-ONI-CORE-02,ONI,015-ONI-CORE-02-P6,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
015-ONI-CORE-03,ONI,015-ONI-CORE-03-P1,ONI Gas Giant,Gas Giant,ONI,9
015-ONI-CORE-03,ONI,015-ONI-CORE-03-P2,ONI Gas Giant,Gas Giant,ONI,9
015-ONI-CORE-03,ONI,015-ONI-CORE-03-P3,ONI Ice Giant,Ice Giant,ONI,15
015-ONI-CORE-03,ONI,015-ONI-CORE-03-P4,ONI System Asteroid Belt,Asteroid Belt,ONI,14
015-ONI-CORE-03,ONI,015-ONI-CORE-03-P5,ONI Barren Planet,Barren Planet,ONI,12
015-ONI-SEC-01,ONI,015-ONI-SEC-01-P1,ONI Gas Giant,Gas Giant,ONI,9
015-ONI-SEC-01,ONI,015-ONI-SEC-01-P2,ONI Gas Giant,Gas Giant,ONI,9
015-ONI-SEC-01,ONI,015-ONI-SEC-01-P3,ONI Volcanic Planet,Volcanic Planet,ONI,16
015-ONI-KING-01,ONI,015-ONI-KING-01-P1,ONI Dark Planet,Dark Planet,ONI,17
015-ONI-KING-01,ONI,015-ONI-KING-01-P2,ONI Dark Planet,Dark Planet,ONI,17
015-ONI-KING-01,ONI,015-ONI-KING-01-P3,ONI Ice Giant,Ice Giant,ONI,15
015-ONI-KING-01,ONI,015-ONI-KING-01-P4,ONI Ice Giant,Ice Giant,ONI,15
015-ONI-KING-01,ONI,015-ONI-KING-01-P5,ONI Volcanic Planet,Volcanic Planet,ONI,16
015-ONI-KING-01,ONI,015-ONI-KING-01-P6,ONI Ice Giant,Ice Giant,ONI,15
015-ONI-SEC-02,ONI,015-ONI-SEC-02-P1,ONI Gas Giant,Gas Giant,ONI,9
015-ONI-SEC-02,ONI,015-ONI-SEC-02-P2,ONI Ice Giant,Ice Giant,ONI,15
015-ONI-CORE-04,ONI,015-ONI-CORE-04-P1,ONI Barren Planet,Barren Planet,ONI,12
015-ONI-CORE-04,ONI,015-ONI-CORE-04-P2,ONI Volcanic Planet,Volcanic Planet,ONI,16
015-ONI-CORE-04,ONI,015-ONI-CORE-04-P3,ONI Oceanic Planet,Oceanic Planet,ONI,15
015-ONI-CORE-04,ONI,015-ONI-CORE-04-P4,ONI System Asteroid Belt,Asteroid Belt,ONI,14
015-ONI-CORE-04,ONI,015-ONI-CORE-04-P5,ONI Volcanic Planet,Volcanic Planet,ONI,16
015-ONI-SEC-03,ONI,015-ONI-SEC-03-P1,ONI System Asteroid Belt,Asteroid Belt,ONI,14
015-ONI-SEC-03,ONI,015-ONI-SEC-03-P2,ONI Barren Planet,Barren Planet,ONI,12
015-ONI-SEC-03,ONI,015-ONI-SEC-03-P3,ONI Oceanic Planet,Oceanic Planet,ONI,15
015-ONI-SEC-04,ONI,015-ONI-SEC-04-P1,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
015-ONI-SEC-04,ONI,015-ONI-SEC-04-P2,ONI System Asteroid Belt,Asteroid Belt,ONI,14
015-ONI-SEC-05,ONI,015-ONI-SEC-05-P1,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
015-ONI-SEC-05,ONI,015-ONI-SEC-05-P2,ONI Dark Planet,Dark Planet,ONI,17
015-ONI-SEC-05,ONI,015-ONI-SEC-05-P3,ONI Oceanic Planet,Oceanic Planet,ONI,15
015-ONI-SEC-05,ONI,015-ONI-SEC-05-P4,ONI Oceanic Planet,Oceanic Planet,ONI,15
015-ONI-CORE-05,ONI,015-ONI-CORE-05-P1,ONI Oceanic Planet,Oceanic Planet,ONI,15
015-ONI-CORE-05,ONI,015-ONI-CORE-05-P2,ONI Gas Giant,Gas Giant,ONI,9
015-ONI-CORE-05,ONI,015-ONI-CORE-05-P3,ONI Oceanic Planet,Oceanic Planet,ONI,15
015-ONI-CORE-05,ONI,015-ONI-CORE-05-P4,ONI Volcanic Planet,Volcanic Planet,ONI,16
015-ONI-CORE-05,ONI,015-ONI-CORE-05-P5,ONI Oceanic Planet,Oceanic Planet,ONI,15
015-ONI-SEC-06,ONI,015-ONI-SEC-06-P1,ONI Ice Giant,Ice Giant,ONI,15
015-ONI-SEC-06,ONI,015-ONI-SEC-06-P2,ONI Ice Giant,Ice Giant,ONI,15
015-ONI-SEC-06,ONI,015-ONI-SEC-06-P3,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
015-ONI-SEC-07,ONI,015-ONI-SEC-07-P1,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
015-ONI-SEC-07,ONI,015-ONI-SEC-07-P2,ONI Gas Giant,Gas Giant,ONI,9
015-ONI-SEC-08,ONI,015-ONI-SEC-08-P1,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
015-ONI-SEC-08,ONI,015-ONI-SEC-08-P2,ONI Gas Giant,Gas Giant,ONI,9
015-ONI-SEC-08,ONI,015-ONI-SEC-08-P3,ONI Oceanic Planet,Oceanic Planet,ONI,15
015-ONI-SEC-08,ONI,015-ONI-SEC-08-P4,ONI Volcanic Planet,Volcanic Planet,ONI,16
015-ONI-CORE-06,ONI,015-ONI-CORE-06-P1,ONI System Asteroid Belt,Asteroid Belt,ONI,14
015-ONI-CORE-06,ONI,015-ONI-CORE-06-P2,ONI Barren Planet,Barren Planet,ONI,12
015-ONI-CORE-06,ONI,015-ONI-CORE-06-P3,ONI System Asteroid Belt,Asteroid Belt,ONI,14
015-ONI-CORE-06,ONI,015-ONI-CORE-06-P4,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
013-ONI-SEC-01,ONI,013-ONI-SEC-01-P1,ONI Dark Planet,Dark Planet,ONI,17
013-ONI-SEC-01,ONI,013-ONI-SEC-01-P2,ONI Barren Planet,Barren Planet,ONI,12
013-ONI-SEC-01,ONI,013-ONI-SEC-01-P3,ONI Volcanic Planet,Volcanic Planet,ONI,16
013-ONI-SEC-01,ONI,013-ONI-SEC-01-P4,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
013-ONI-CORE-01,ONI,013-ONI-CORE-01-P1,ONI Ice Giant,Ice Giant,ONI,15
013-ONI-CORE-01,ONI,013-ONI-CORE-01-P2,ONI System Asteroid Belt,Asteroid Belt,ONI,14
013-ONI-CORE-01,ONI,013-ONI-CORE-01-P3,ONI Oceanic Planet,Oceanic Planet,ONI,15
013-ONI-CORE-01,ONI,013-ONI-CORE-01-P4,ONI Volcanic Planet,Volcanic Planet,ONI,16
013-ONI-CORE-01,ONI,013-ONI-CORE-01-P5,ONI Ice Giant,Ice Giant,ONI,15
013-ONI-CORE-01,ONI,013-ONI-CORE-01-P6,ONI Volcanic Planet,Volcanic Planet,ONI,16
013-ONI-CORE-02,ONI,013-ONI-CORE-02-P1,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
013-ONI-CORE-02,ONI,013-ONI-CORE-02-P2,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
013-ONI-CORE-02,ONI,013-ONI-CORE-02-P3,ONI Ice Giant,Ice Giant,ONI,15
013-ONI-CORE-02,ONI,013-ONI-CORE-02-P4,ONI Volcanic Planet,Volcanic Planet,ONI,16
013-ONI-CORE-02,ONI,013-ONI-CORE-02-P5,ONI Volcanic Planet,Volcanic Planet,ONI,16
013-ONI-CORE-02,ONI,013-ONI-CORE-02-P6,ONI Oceanic Planet,Oceanic Planet,ONI,15
013-ONI-CORE-03,ONI,013-ONI-CORE-03-P1,ONI Barren Planet,Barren Planet,ONI,12
013-ONI-CORE-03,ONI,013-ONI-CORE-03-P2,ONI System Asteroid Belt,Asteroid Belt,ONI,14
013-ONI-CORE-03,ONI,013-ONI-CORE-03-P3,ONI Volcanic Planet,Volcanic Planet,ONI,16
013-ONI-CORE-03,ONI,013-ONI-CORE-03-P4,ONI Barren Planet,Barren Planet,ONI,12
013-ONI-SEC-02,ONI,013-ONI-SEC-02-P1,ONI Oceanic Planet,Oceanic Planet,ONI,15
013-ONI-SEC-02,ONI,013-ONI-SEC-02-P2,ONI Oceanic Planet,Oceanic Planet,ONI,15
013-ONI-SEC-02,ONI,013-ONI-SEC-02-P3,ONI Gas Giant,Gas Giant,ONI,9
013-ONI-SEC-03,ONI,013-ONI-SEC-03-P1,ONI Barren Planet,Barren Planet,ONI,12
013-ONI-SEC-03,ONI,013-ONI-SEC-03-P2,ONI Ice Giant,Ice Giant,ONI,15
013-ONI-CORE-04,ONI,013-ONI-CORE-04-P1,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
013-ONI-CORE-04,ONI,013-ONI-CORE-04-P2,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
013-ONI-CORE-04,ONI,013-ONI-CORE-04-P3,ONI Ice Giant,Ice Giant,ONI,15
013-ONI-CORE-04,ONI,013-ONI-CORE-04-P4,ONI Oceanic Planet,Oceanic Planet,ONI,15
013-ONI-CORE-04,ONI,013-ONI-CORE-04-P5,ONI Oceanic Planet,Oceanic Planet,ONI,15
013-ONI-SEC-04,ONI,013-ONI-SEC-04-P1,ONI Barren Planet,Barren Planet,ONI,12
013-ONI-SEC-04,ONI,013-ONI-SEC-04-P2,ONI Volcanic Planet,Volcanic Planet,ONI,16
013-ONI-SEC-04,ONI,013-ONI-SEC-04-P3,ONI Barren Planet,Barren Planet,ONI,12
013-ONI-SEC-04,ONI,013-ONI-SEC-04-P4,ONI Barren Planet,Barren Planet,ONI,12
013-ONI-SEC-05,ONI,013-ONI-SEC-05-P1,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
013-ONI-SEC-05,ONI,013-ONI-SEC-05-P2,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
013-ONI-SEC-05,ONI,013-ONI-SEC-05-P3,ONI System Asteroid Belt,Asteroid Belt,ONI,14
013-ONI-SEC-05,ONI,013-ONI-SEC-05-P4,ONI System Asteroid Belt,Asteroid Belt,ONI,14
013-ONI-CORE-05,ONI,013-ONI-CORE-05-P1,ONI Ice Giant,Ice Giant,ONI,15
013-ONI-CORE-05,ONI,013-ONI-CORE-05-P2,ONI Volcanic Planet,Volcanic Planet,ONI,16
013-ONI-CORE-05,ONI,013-ONI-CORE-05-P3,ONI Volcanic Planet,Volcanic Planet,ONI,16
013-ONI-CORE-05,ONI,013-ONI-CORE-05-P4,ONI System Asteroid Belt,Asteroid Belt,ONI,14
013-ONI-CORE-05,ONI,013-ONI-CORE-05-P5,ONI Volcanic Planet,Volcanic Planet,ONI,16
013-ONI-CORE-05,ONI,013-ONI-CORE-05-P6,ONI Oceanic Planet,Oceanic Planet,ONI,15
013-ONI-SEC-06,ONI,013-ONI-SEC-06-P1,ONI Gas Giant,Gas Giant,ONI,9
013-ONI-SEC-06,ONI,013-ONI-SEC-06-P2,ONI Barren Planet,Barren Planet,ONI,12
013-ONI-SEC-06,ONI,013-ONI-SEC-06-P3,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
013-ONI-SEC-07,ONI,013-ONI-SEC-07-P1,ONI Volcanic Planet,Volcanic Planet,ONI,16
013-ONI-SEC-07,ONI,013-ONI-SEC-07-P2,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
013-ONI-SEC-07,ONI,013-ONI-SEC-07-P3,ONI Volcanic Planet,Volcanic Planet,ONI,16
013-ONI-SEC-07,ONI,013-ONI-SEC-07-P4,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
013-ONI-CORE-06,ONI,013-ONI-CORE-06-P1,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
013-ONI-CORE-06,ONI,013-ONI-CORE-06-P2,ONI Barren Planet,Barren Planet,ONI,12
013-ONI-CORE-06,ONI,013-ONI-CORE-06-P3,ONI Barren Planet,Barren Planet,ONI,12
013-ONI-CORE-06,ONI,013-ONI-CORE-06-P4,ONI System Asteroid Belt,Asteroid Belt,ONI,14
013-ONI-CORE-06,ONI,013-ONI-CORE-06-P5,ONI Volcanic Planet,Volcanic Planet,ONI,16
013-ONI-CORE-06,ONI,013-ONI-CORE-06-P6,ONI System Asteroid Belt,Asteroid Belt,ONI,14
013-ONI-CORE-07,ONI,013-ONI-CORE-07-P1,ONI Barren Planet,Barren Planet,ONI,12
013-ONI-CORE-07,ONI,013-ONI-CORE-07-P2,ONI Volcanic Planet,Volcanic Planet,ONI,16
013-ONI-CORE-07,ONI,013-ONI-CORE-07-P3,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
013-ONI-CORE-07,ONI,013-ONI-CORE-07-P4,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
009-ONI-SEC-01,ONI,009-ONI-SEC-01-P1,ONI System Asteroid Belt,Asteroid Belt,ONI,14
009-ONI-SEC-01,ONI,009-ONI-SEC-01-P2,ONI Barren Planet,Barren Planet,ONI,12
009-ONI-SEC-01,ONI,009-ONI-SEC-01-P3,ONI Barren Planet,Barren Planet,ONI,12
009-ONI-SEC-01,ONI,009-ONI-SEC-01-P4,ONI Barren Planet,Barren Planet,ONI,12
009-ONI-CORE-01,ONI,009-ONI-CORE-01-P1,ONI Gas Giant,Gas Giant,ONI,9
009-ONI-CORE-01,ONI,009-ONI-CORE-01-P2,ONI Gas Giant,Gas Giant,ONI,9
009-ONI-CORE-01,ONI,009-ONI-CORE-01-P3,ONI Volcanic Planet,Volcanic Planet,ONI,16
009-ONI-CORE-01,ONI,009-ONI-CORE-01-P4,ONI Terrestrial Planet,Terrestrial Planet,ONI,13
009-ONI-CORE-01,ONI,009-ONI-CORE-01-P5,ONI Ice Giant,Ice Giant,ONI,15
009-ONI-CORE-02,ONI,009-ONI-CORE-02-P1,ONI Volcanic Planet,Volcanic Planet,ONI,16
009-ONI-CORE-02,ONI,009-ONI-CORE-02-P2,ONI Oceanic Planet,Oceanic Planet,ONI,15
009-ONI-CORE-02,ONI,009-ONI-CORE-02-P3,ONI Gas Giant,Gas Giant,ONI,9
009-ONI-CORE-02,ONI,009-ONI-CORE-02-P4,ONI Oceanic Planet,Oceanic Planet,ONI,15
009-ONI-CORE-02,ONI,009-ONI-CORE-02-P5,ONI Oceanic Planet,Oceanic Planet,ONI,15
009-ONI-CORE-02,ONI,009-ONI-CORE-02-P6,ONI Barren Planet,Barren Planet,ONI,12
009-ONI-CORE-03,ONI,009-ONI-CORE-03-P1,ONI Barren Planet,Barren Planet,ONI,12
